label,label_tax,pool_label,pool_tax,Baltimore,N,Features,k,AUC,Acc,Spec,Sens,FDR,TP,TN,FP,FN
Bos taurus,species,Bovidae,family,all,114,DNA,1,0.505,0.48,0.4,0.57,0.53,8,6,9,6
Bos taurus,species,Bovidae,family,all,114,DNA,2,0.543,0.41,0.47,0.36,0.62,5,7,8,9
Bos taurus,species,Bovidae,family,all,114,DNA,3,0.424,0.59,0.6,0.57,0.43,8,9,6,6
Bos taurus,species,Bovidae,family,all,114,DNA,4,0.543,0.48,0.53,0.43,0.54,6,8,7,8
Bos taurus,species,Bovidae,family,all,114,DNA,5,0.586,0.48,0.47,0.5,0.53,7,7,8,7
Bos taurus,species,Bovidae,family,all,114,DNA,6,0.55,0.52,0.53,0.5,0.5,7,8,7,7
Bos taurus,species,Bovidae,family,all,114,DNA,7,0.433,0.41,0.4,0.43,0.6,6,6,9,8
Bos taurus,species,Bovidae,family,all,114,DNA,8,0.576,0.41,0.4,0.43,0.6,6,6,9,8
Bos taurus,species,Bovidae,family,all,114,DNA,9,0.524,0.59,0.4,0.79,0.45,11,6,9,3
Bos taurus,species,Bovidae,family,all,114,AA,1,0.371,0.45,0.53,0.36,0.58,5,8,7,9
Bos taurus,species,Bovidae,family,all,114,AA,2,0.398,0.62,0.8,0.43,0.33,6,12,3,8
Bos taurus,species,Bovidae,family,all,114,AA,3,0.633,0.55,0.47,0.64,0.47,9,7,8,5
Bos taurus,species,Bovidae,family,all,114,AA,4,0.524,0.55,0.47,0.64,0.47,9,7,8,5
Bos taurus,species,Bovidae,family,all,114,PC,1,0.429,0.41,0.53,0.29,0.64,4,8,7,10
Bos taurus,species,Bovidae,family,all,114,PC,2,0.667,0.62,0.6,0.64,0.4,9,9,6,5
Bos taurus,species,Bovidae,family,all,114,PC,3,0.338,0.66,0.67,0.64,0.36,9,10,5,5
Bos taurus,species,Bovidae,family,all,114,PC,4,0.552,0.48,0.47,0.5,0.53,7,7,8,7
Bos taurus,species,Bovidae,family,all,114,PC,5,0.667,0.62,0.67,0.57,0.38,8,10,5,6
Bos taurus,species,Bovidae,family,all,114,PC,6,0.571,0.55,0.53,0.57,0.47,8,8,7,6
Bos taurus,species,Bovidae,family,all,114,Domains,0,0.721,0.69,0.8,0.57,0.27,8,12,3,6
Bos,genus,Bovidae,family,all,100,DNA,1,0.49,0.56,0.69,0.42,0.44,5,9,4,7
Bos,genus,Bovidae,family,all,100,DNA,2,0.314,0.6,0.46,0.75,0.44,9,6,7,3
Bos,genus,Bovidae,family,all,100,DNA,3,0.404,0.44,0.31,0.58,0.56,7,4,9,5
Bos,genus,Bovidae,family,all,100,DNA,4,0.577,0.6,0.69,0.5,0.4,6,9,4,6
Bos,genus,Bovidae,family,all,100,DNA,5,0.647,0.48,0.54,0.42,0.55,5,7,6,7
Bos,genus,Bovidae,family,all,100,DNA,6,0.462,0.56,0.54,0.58,0.46,7,7,6,5
Bos,genus,Bovidae,family,all,100,DNA,7,0.436,0.52,0.46,0.58,0.5,7,6,7,5
Bos,genus,Bovidae,family,all,100,DNA,8,0.288,0.72,0.77,0.67,0.27,8,10,3,4
Bos,genus,Bovidae,family,all,100,DNA,9,0.731,0.56,0.85,0.25,0.4,3,11,2,9
Bos,genus,Bovidae,family,all,100,AA,1,0.571,0.52,0.54,0.5,0.5,6,7,6,6
Bos,genus,Bovidae,family,all,100,AA,2,0.615,0.6,0.69,0.5,0.4,6,9,4,6
Bos,genus,Bovidae,family,all,100,AA,3,0.519,0.52,0.54,0.5,0.5,6,7,6,6
Bos,genus,Bovidae,family,all,100,AA,4,0.667,0.56,0.54,0.58,0.46,7,7,6,5
Bos,genus,Bovidae,family,all,100,PC,1,0.327,0.64,0.62,0.67,0.38,8,8,5,4
Bos,genus,Bovidae,family,all,100,PC,2,0.577,0.56,0.38,0.75,0.47,9,5,8,3
Bos,genus,Bovidae,family,all,100,PC,3,0.66,0.6,0.62,0.58,0.42,7,8,5,5
Bos,genus,Bovidae,family,all,100,PC,4,0.731,0.6,0.62,0.58,0.42,7,8,5,5
Bos,genus,Bovidae,family,all,100,PC,5,0.718,0.6,0.62,0.58,0.42,7,8,5,5
Bos,genus,Bovidae,family,all,100,PC,6,0.744,0.64,0.77,0.5,0.33,6,10,3,6
Bos,genus,Bovidae,family,all,100,Domains,0,0.526,0.56,0.46,0.67,0.47,8,6,7,4
Ovis aries,species,Bovidae,family,all,75,DNA,1,0.478,0.53,0.5,0.56,0.5,5,5,5,4
Ovis aries,species,Bovidae,family,all,75,DNA,2,0.444,0.53,0.7,0.33,0.5,3,7,3,6
Ovis aries,species,Bovidae,family,all,75,DNA,3,0.339,0.42,0.4,0.44,0.6,4,4,6,5
Ovis aries,species,Bovidae,family,all,75,DNA,4,0.622,0.53,0.4,0.67,0.5,6,4,6,3
Ovis aries,species,Bovidae,family,all,75,DNA,5,0.422,0.37,0.3,0.44,0.64,4,3,7,5
Ovis aries,species,Bovidae,family,all,75,DNA,6,0.467,0.42,0.4,0.44,0.6,4,4,6,5
Ovis aries,species,Bovidae,family,all,75,DNA,7,0.411,0.32,0.2,0.44,0.67,4,2,8,5
Ovis aries,species,Bovidae,family,all,75,DNA,8,0.578,0.42,0.2,0.67,0.57,6,2,8,3
Ovis aries,species,Bovidae,family,all,75,DNA,9,0.667,0.68,0.8,0.56,0.29,5,8,2,4
Ovis aries,species,Bovidae,family,all,75,AA,1,0.522,0.58,0.4,0.78,0.46,7,4,6,2
Ovis aries,species,Bovidae,family,all,75,AA,2,0.489,0.58,0.4,0.78,0.46,7,4,6,2
Ovis aries,species,Bovidae,family,all,75,AA,3,0.633,0.68,0.7,0.67,0.33,6,7,3,3
Ovis aries,species,Bovidae,family,all,75,AA,4,0.6,0.63,0.8,0.44,0.33,4,8,2,5
Ovis aries,species,Bovidae,family,all,75,PC,1,0.633,0.42,0.3,0.56,0.58,5,3,7,4
Ovis aries,species,Bovidae,family,all,75,PC,2,0.456,0.58,0.3,0.89,0.47,8,3,7,1
Ovis aries,species,Bovidae,family,all,75,PC,3,0.589,0.58,0.6,0.56,0.44,5,6,4,4
Ovis aries,species,Bovidae,family,all,75,PC,4,0.578,0.58,0.2,1.0,0.47,9,2,8,0
Ovis aries,species,Bovidae,family,all,75,PC,5,0.544,0.58,0.5,0.67,0.45,6,5,5,3
Ovis aries,species,Bovidae,family,all,75,PC,6,0.589,0.58,0.8,0.33,0.4,3,8,2,6
Ovis aries,species,Bovidae,family,all,75,Domains,0,0.5,0.53,0.7,0.33,0.5,3,7,3,6
Sus scrofa,species,Mammalia,class,all,336,DNA,1,0.487,0.48,0.43,0.53,0.54,21,19,25,19
Sus scrofa,species,Mammalia,class,all,336,DNA,2,0.649,0.58,0.59,0.57,0.44,23,26,18,17
Sus scrofa,species,Mammalia,class,all,336,DNA,3,0.681,0.63,0.66,0.6,0.38,24,29,15,16
Sus scrofa,species,Mammalia,class,all,336,DNA,4,0.721,0.64,0.64,0.65,0.38,26,28,16,14
Sus scrofa,species,Mammalia,class,all,336,DNA,5,0.719,0.68,0.66,0.7,0.35,28,29,15,12
Sus scrofa,species,Mammalia,class,all,336,DNA,6,0.77,0.67,0.64,0.7,0.36,28,28,16,12
Sus scrofa,species,Mammalia,class,all,336,DNA,7,0.847,0.77,0.8,0.75,0.23,30,35,9,10
Sus scrofa,species,Mammalia,class,all,336,DNA,8,0.847,0.77,0.86,0.68,0.18,27,38,6,13
Sus scrofa,species,Mammalia,class,all,336,DNA,9,0.854,0.8,0.91,0.68,0.13,27,40,4,13
Sus scrofa,species,Mammalia,class,all,336,AA,1,0.764,0.75,0.77,0.72,0.26,29,34,10,11
Sus scrofa,species,Mammalia,class,all,336,AA,2,0.764,0.64,0.55,0.75,0.4,30,24,20,10
Sus scrofa,species,Mammalia,class,all,336,AA,3,0.852,0.76,0.8,0.72,0.24,29,35,9,11
Sus scrofa,species,Mammalia,class,all,336,AA,4,0.853,0.75,0.84,0.65,0.21,26,37,7,14
Sus scrofa,species,Mammalia,class,all,336,PC,1,0.542,0.52,0.5,0.55,0.5,22,22,22,18
Sus scrofa,species,Mammalia,class,all,336,PC,2,0.601,0.57,0.55,0.6,0.45,24,24,20,16
Sus scrofa,species,Mammalia,class,all,336,PC,3,0.839,0.81,0.84,0.78,0.18,31,37,7,9
Sus scrofa,species,Mammalia,class,all,336,PC,4,0.801,0.73,0.68,0.78,0.31,31,30,14,9
Sus scrofa,species,Mammalia,class,all,336,PC,5,0.799,0.7,0.66,0.75,0.33,30,29,15,10
Sus scrofa,species,Mammalia,class,all,336,PC,6,0.825,0.79,0.89,0.68,0.16,27,39,5,13
Sus scrofa,species,Mammalia,class,all,336,Domains,0,0.713,0.71,0.64,0.8,0.33,32,28,16,8
Suidae,family,Mammalia,class,all,336,DNA,1,0.588,0.56,0.49,0.63,0.46,26,21,22,15
Suidae,family,Mammalia,class,all,336,DNA,2,0.642,0.65,0.67,0.63,0.35,26,29,14,15
Suidae,family,Mammalia,class,all,336,DNA,3,0.695,0.65,0.58,0.73,0.38,30,25,18,11
Suidae,family,Mammalia,class,all,336,DNA,4,0.719,0.7,0.7,0.71,0.31,29,30,13,12
Suidae,family,Mammalia,class,all,336,DNA,5,0.812,0.79,0.74,0.83,0.24,34,32,11,7
Suidae,family,Mammalia,class,all,336,DNA,6,0.839,0.77,0.74,0.8,0.25,33,32,11,8
Suidae,family,Mammalia,class,all,336,DNA,7,0.863,0.79,0.72,0.85,0.26,35,31,12,6
Suidae,family,Mammalia,class,all,336,DNA,8,0.881,0.77,0.72,0.83,0.26,34,31,12,7
Suidae,family,Mammalia,class,all,336,DNA,9,0.882,0.81,0.84,0.78,0.18,32,36,7,9
Suidae,family,Mammalia,class,all,336,AA,1,0.728,0.73,0.7,0.76,0.3,31,30,13,10
Suidae,family,Mammalia,class,all,336,AA,2,0.829,0.75,0.63,0.88,0.31,36,27,16,5
Suidae,family,Mammalia,class,all,336,AA,3,0.858,0.77,0.7,0.85,0.27,35,30,13,6
Suidae,family,Mammalia,class,all,336,AA,4,0.924,0.86,0.91,0.8,0.11,33,39,4,8
Suidae,family,Mammalia,class,all,336,PC,1,0.67,0.64,0.7,0.59,0.35,24,30,13,17
Suidae,family,Mammalia,class,all,336,PC,2,0.698,0.69,0.58,0.8,0.35,33,25,18,8
Suidae,family,Mammalia,class,all,336,PC,3,0.746,0.71,0.67,0.76,0.31,31,29,14,10
Suidae,family,Mammalia,class,all,336,PC,4,0.846,0.76,0.67,0.85,0.29,35,29,14,6
Suidae,family,Mammalia,class,all,336,PC,5,0.887,0.8,0.72,0.88,0.25,36,31,12,5
Suidae,family,Mammalia,class,all,336,PC,6,0.922,0.83,0.88,0.78,0.14,32,38,5,9
Suidae,family,Mammalia,class,all,336,Domains,0,0.749,0.74,0.7,0.78,0.29,32,30,13,9
Vespertilionidae,family,Chiroptera,order,all,130,DNA,1,0.482,0.52,0.0,1.0,0.48,17,0,16,0
Vespertilionidae,family,Chiroptera,order,all,130,DNA,2,0.551,0.39,0.69,0.12,0.71,2,11,5,15
Vespertilionidae,family,Chiroptera,order,all,130,DNA,3,0.614,0.52,0.75,0.29,0.44,5,12,4,12
Vespertilionidae,family,Chiroptera,order,all,130,DNA,4,0.393,0.55,0.56,0.53,0.44,9,9,7,8
Vespertilionidae,family,Chiroptera,order,all,130,DNA,5,0.629,0.7,0.56,0.82,0.33,14,9,7,3
Vespertilionidae,family,Chiroptera,order,all,130,DNA,6,0.702,0.64,0.62,0.65,0.35,11,10,6,6
Vespertilionidae,family,Chiroptera,order,all,130,DNA,7,0.676,0.61,0.69,0.53,0.36,9,11,5,8
Vespertilionidae,family,Chiroptera,order,all,130,DNA,8,0.636,0.61,0.44,0.76,0.41,13,7,9,4
Vespertilionidae,family,Chiroptera,order,all,130,DNA,9,0.612,0.58,0.25,0.88,0.44,15,4,12,2
Vespertilionidae,family,Chiroptera,order,all,130,AA,1,0.504,0.42,0.62,0.24,0.6,4,10,6,13
Vespertilionidae,family,Chiroptera,order,all,130,AA,2,0.831,0.79,0.69,0.88,0.25,15,11,5,2
Vespertilionidae,family,Chiroptera,order,all,130,AA,3,0.555,0.55,0.38,0.71,0.45,12,6,10,5
Vespertilionidae,family,Chiroptera,order,all,130,AA,4,0.676,0.67,0.38,0.94,0.38,16,6,10,1
Vespertilionidae,family,Chiroptera,order,all,130,PC,1,0.625,0.48,0.5,0.47,0.5,8,8,8,9
Vespertilionidae,family,Chiroptera,order,all,130,PC,2,0.408,0.58,0.69,0.47,0.38,8,11,5,9
Vespertilionidae,family,Chiroptera,order,all,130,PC,3,0.217,0.76,0.81,0.71,0.2,12,13,3,5
Vespertilionidae,family,Chiroptera,order,all,130,PC,4,0.629,0.64,0.56,0.71,0.37,12,9,7,5
Vespertilionidae,family,Chiroptera,order,all,130,PC,5,0.691,0.58,0.38,0.76,0.43,13,6,10,4
Vespertilionidae,family,Chiroptera,order,all,130,PC,6,0.691,0.67,0.38,0.94,0.38,16,6,10,1
Vespertilionidae,family,Chiroptera,order,all,130,Domains,0,0.559,0.52,0.5,0.53,0.47,9,8,8,8
Phyllostomidae,family,Chiroptera,order,all,77,DNA,1,0.57,0.45,0.6,0.3,0.57,3,6,4,7
Phyllostomidae,family,Chiroptera,order,all,77,DNA,2,0.23,0.7,0.6,0.8,0.33,8,6,4,2
Phyllostomidae,family,Chiroptera,order,all,77,DNA,3,0.645,0.7,0.5,0.9,0.36,9,5,5,1
Phyllostomidae,family,Chiroptera,order,all,77,DNA,4,0.6,0.7,0.7,0.7,0.3,7,7,3,3
Phyllostomidae,family,Chiroptera,order,all,77,DNA,5,0.67,0.7,0.7,0.7,0.3,7,7,3,3
Phyllostomidae,family,Chiroptera,order,all,77,DNA,6,0.65,0.5,0.5,0.5,0.5,5,5,5,5
Phyllostomidae,family,Chiroptera,order,all,77,DNA,7,0.61,0.65,0.8,0.5,0.29,5,8,2,5
Phyllostomidae,family,Chiroptera,order,all,77,DNA,8,0.74,0.65,1.0,0.3,0.0,3,10,0,7
Phyllostomidae,family,Chiroptera,order,all,77,DNA,9,0.72,0.65,1.0,0.3,0.0,3,10,0,7
Phyllostomidae,family,Chiroptera,order,all,77,AA,1,0.36,0.6,0.5,0.7,0.42,7,5,5,3
Phyllostomidae,family,Chiroptera,order,all,77,AA,2,0.76,0.7,0.7,0.7,0.3,7,7,3,3
Phyllostomidae,family,Chiroptera,order,all,77,AA,3,0.78,0.65,1.0,0.3,0.0,3,10,0,7
Phyllostomidae,family,Chiroptera,order,all,77,AA,4,0.79,0.7,1.0,0.4,0.0,4,10,0,6
Phyllostomidae,family,Chiroptera,order,all,77,PC,1,0.65,0.65,0.5,0.8,0.38,8,5,5,2
Phyllostomidae,family,Chiroptera,order,all,77,PC,2,0.5,0.65,0.4,0.9,0.4,9,4,6,1
Phyllostomidae,family,Chiroptera,order,all,77,PC,3,0.62,0.65,0.5,0.8,0.38,8,5,5,2
Phyllostomidae,family,Chiroptera,order,all,77,PC,4,0.63,0.6,0.6,0.6,0.4,6,6,4,4
Phyllostomidae,family,Chiroptera,order,all,77,PC,5,0.67,0.65,0.9,0.4,0.2,4,9,1,6
Phyllostomidae,family,Chiroptera,order,all,77,PC,6,0.79,0.7,1.0,0.4,0.0,4,10,0,6
Phyllostomidae,family,Chiroptera,order,all,77,Domains,0,0.575,0.5,0.4,0.6,0.5,6,4,6,4
Rhinolophus,genus,Chiroptera,order,all,67,DNA,1,0.486,0.53,0.75,0.33,0.4,3,6,2,6
Rhinolophus,genus,Chiroptera,order,all,67,DNA,2,0.681,0.71,0.75,0.67,0.25,6,6,2,3
Rhinolophus,genus,Chiroptera,order,all,67,DNA,3,0.736,0.76,0.88,0.67,0.14,6,7,1,3
Rhinolophus,genus,Chiroptera,order,all,67,DNA,4,0.583,0.65,0.62,0.67,0.33,6,5,3,3
Rhinolophus,genus,Chiroptera,order,all,67,DNA,5,0.653,0.65,0.62,0.67,0.33,6,5,3,3
Rhinolophus,genus,Chiroptera,order,all,67,DNA,6,0.792,0.65,0.88,0.44,0.2,4,7,1,5
Rhinolophus,genus,Chiroptera,order,all,67,DNA,7,0.819,0.76,0.88,0.67,0.14,6,7,1,3
Rhinolophus,genus,Chiroptera,order,all,67,DNA,8,0.792,0.71,0.88,0.56,0.17,5,7,1,4
Rhinolophus,genus,Chiroptera,order,all,67,DNA,9,0.708,0.65,0.88,0.44,0.2,4,7,1,5
Rhinolophus,genus,Chiroptera,order,all,67,AA,1,0.5,0.65,0.5,0.78,0.36,7,4,4,2
Rhinolophus,genus,Chiroptera,order,all,67,AA,2,0.764,0.65,0.5,0.78,0.36,7,4,4,2
Rhinolophus,genus,Chiroptera,order,all,67,AA,3,0.653,0.53,0.5,0.56,0.44,5,4,4,4
Rhinolophus,genus,Chiroptera,order,all,67,AA,4,0.778,0.71,0.88,0.56,0.17,5,7,1,4
Rhinolophus,genus,Chiroptera,order,all,67,PC,1,0.597,0.47,0.38,0.56,0.5,5,3,5,4
Rhinolophus,genus,Chiroptera,order,all,67,PC,2,0.667,0.65,0.38,0.89,0.38,8,3,5,1
Rhinolophus,genus,Chiroptera,order,all,67,PC,3,0.806,0.82,0.88,0.78,0.12,7,7,1,2
Rhinolophus,genus,Chiroptera,order,all,67,PC,4,0.847,0.71,0.75,0.67,0.25,6,6,2,3
Rhinolophus,genus,Chiroptera,order,all,67,PC,5,0.833,0.82,1.0,0.67,0.0,6,8,0,3
Rhinolophus,genus,Chiroptera,order,all,67,PC,6,0.722,0.76,1.0,0.56,0.0,5,8,0,4
Rhinolophus,genus,Chiroptera,order,all,67,Domains,0,0.715,0.71,0.75,0.67,0.25,6,6,2,3
Pteropus,genus,Pteropodidae,family,all,58,DNA,1,0.982,0.93,0.88,1.0,0.12,7,7,1,0
Pteropus,genus,Pteropodidae,family,all,58,DNA,2,0.821,0.8,0.75,0.86,0.25,6,6,2,1
Pteropus,genus,Pteropodidae,family,all,58,DNA,3,0.589,0.67,0.5,0.86,0.4,6,4,4,1
Pteropus,genus,Pteropodidae,family,all,58,DNA,4,0.607,0.6,0.5,0.71,0.44,5,4,4,2
Pteropus,genus,Pteropodidae,family,all,58,DNA,5,0.679,0.67,0.62,0.71,0.38,5,5,3,2
Pteropus,genus,Pteropodidae,family,all,58,DNA,6,0.821,0.67,0.62,0.71,0.38,5,5,3,2
Pteropus,genus,Pteropodidae,family,all,58,DNA,7,0.911,0.73,0.62,0.86,0.33,6,5,3,1
Pteropus,genus,Pteropodidae,family,all,58,DNA,8,1.0,0.73,0.5,1.0,0.36,7,4,4,0
Pteropus,genus,Pteropodidae,family,all,58,DNA,9,1.0,0.6,0.25,1.0,0.46,7,2,6,0
Pteropus,genus,Pteropodidae,family,all,58,AA,1,0.911,0.67,0.5,0.86,0.4,6,4,4,1
Pteropus,genus,Pteropodidae,family,all,58,AA,2,0.804,0.6,0.5,0.71,0.44,5,4,4,2
Pteropus,genus,Pteropodidae,family,all,58,AA,3,0.839,0.4,0.0,0.86,0.57,6,0,8,1
Pteropus,genus,Pteropodidae,family,all,58,AA,4,0.804,0.47,0.0,1.0,0.53,7,0,8,0
Pteropus,genus,Pteropodidae,family,all,58,PC,1,0.643,0.73,0.62,0.86,0.33,6,5,3,1
Pteropus,genus,Pteropodidae,family,all,58,PC,2,1.0,0.8,0.62,1.0,0.3,7,5,3,0
Pteropus,genus,Pteropodidae,family,all,58,PC,3,1.0,0.67,0.38,1.0,0.42,7,3,5,0
Pteropus,genus,Pteropodidae,family,all,58,PC,4,0.714,0.6,0.25,1.0,0.46,7,2,6,0
Pteropus,genus,Pteropodidae,family,all,58,PC,5,0.875,0.47,0.0,1.0,0.53,7,0,8,0
Pteropus,genus,Pteropodidae,family,all,58,PC,6,0.875,0.47,0.0,1.0,0.53,7,0,8,0
Pteropus,genus,Pteropodidae,family,all,58,Domains,0,0.839,0.67,0.38,1.0,0.42,7,3,5,0
Chiroptera,order,Mammalia,class,all,509,DNA,1,0.601,0.62,0.5,0.73,0.39,48,31,31,18
Chiroptera,order,Mammalia,class,all,509,DNA,2,0.702,0.66,0.56,0.76,0.35,50,35,27,16
Chiroptera,order,Mammalia,class,all,509,DNA,3,0.739,0.69,0.69,0.68,0.3,45,43,19,21
Chiroptera,order,Mammalia,class,all,509,DNA,4,0.764,0.69,0.63,0.74,0.32,49,39,23,17
Chiroptera,order,Mammalia,class,all,509,DNA,5,0.73,0.66,0.66,0.67,0.32,44,41,21,22
Chiroptera,order,Mammalia,class,all,509,DNA,6,0.753,0.74,0.73,0.76,0.25,50,45,17,16
Chiroptera,order,Mammalia,class,all,509,DNA,7,0.807,0.76,0.84,0.68,0.18,45,52,10,21
Chiroptera,order,Mammalia,class,all,509,DNA,8,0.845,0.77,0.82,0.73,0.19,48,51,11,18
Chiroptera,order,Mammalia,class,all,509,DNA,9,0.818,0.73,0.81,0.65,0.22,43,50,12,23
Chiroptera,order,Mammalia,class,all,509,AA,1,0.718,0.66,0.61,0.71,0.34,47,38,24,19
Chiroptera,order,Mammalia,class,all,509,AA,2,0.789,0.79,0.76,0.82,0.22,54,47,15,12
Chiroptera,order,Mammalia,class,all,509,AA,3,0.901,0.81,0.81,0.82,0.18,54,50,12,12
Chiroptera,order,Mammalia,class,all,509,AA,4,0.902,0.78,0.95,0.62,0.07,41,59,3,25
Chiroptera,order,Mammalia,class,all,509,PC,1,0.603,0.6,0.44,0.76,0.41,50,27,35,16
Chiroptera,order,Mammalia,class,all,509,PC,2,0.713,0.64,0.6,0.68,0.36,45,37,25,21
Chiroptera,order,Mammalia,class,all,509,PC,3,0.768,0.72,0.69,0.74,0.28,49,43,19,17
Chiroptera,order,Mammalia,class,all,509,PC,4,0.779,0.67,0.65,0.7,0.32,46,40,22,20
Chiroptera,order,Mammalia,class,all,509,PC,5,0.848,0.77,0.85,0.68,0.17,45,53,9,21
Chiroptera,order,Mammalia,class,all,509,PC,6,0.903,0.8,0.85,0.74,0.16,49,53,9,17
Chiroptera,order,Mammalia,class,all,509,Domains,0,0.823,0.79,0.76,0.82,0.22,54,47,15,12
Equus caballus,species,Mammalia,class,all,84,DNA,1,0.618,0.62,0.73,0.5,0.38,5,8,3,5
Equus caballus,species,Mammalia,class,all,84,DNA,2,0.727,0.71,0.73,0.7,0.3,7,8,3,3
Equus caballus,species,Mammalia,class,all,84,DNA,3,0.464,0.57,0.45,0.7,0.46,7,5,6,3
Equus caballus,species,Mammalia,class,all,84,DNA,4,0.536,0.57,0.64,0.5,0.44,5,7,4,5
Equus caballus,species,Mammalia,class,all,84,DNA,5,0.7,0.62,0.73,0.5,0.38,5,8,3,5
Equus caballus,species,Mammalia,class,all,84,DNA,6,0.8,0.76,0.73,0.8,0.27,8,8,3,2
Equus caballus,species,Mammalia,class,all,84,DNA,7,0.8,0.81,0.82,0.8,0.2,8,9,2,2
Equus caballus,species,Mammalia,class,all,84,DNA,8,0.791,0.81,0.82,0.8,0.2,8,9,2,2
Equus caballus,species,Mammalia,class,all,84,DNA,9,0.809,0.52,0.18,0.9,0.5,9,2,9,1
Equus caballus,species,Mammalia,class,all,84,AA,1,0.755,0.76,0.91,0.6,0.14,6,10,1,4
Equus caballus,species,Mammalia,class,all,84,AA,2,0.9,0.76,0.64,0.9,0.31,9,7,4,1
Equus caballus,species,Mammalia,class,all,84,AA,3,0.809,0.57,0.27,0.9,0.47,9,3,8,1
Equus caballus,species,Mammalia,class,all,84,AA,4,0.791,0.57,0.18,1.0,0.47,10,2,9,0
Equus caballus,species,Mammalia,class,all,84,PC,1,0.791,0.71,0.64,0.8,0.33,8,7,4,2
Equus caballus,species,Mammalia,class,all,84,PC,2,0.773,0.71,0.55,0.9,0.36,9,6,5,1
Equus caballus,species,Mammalia,class,all,84,PC,3,0.873,0.71,0.64,0.8,0.33,8,7,4,2
Equus caballus,species,Mammalia,class,all,84,PC,4,0.745,0.67,0.55,0.8,0.38,8,6,5,2
Equus caballus,species,Mammalia,class,all,84,PC,5,0.818,0.57,0.18,1.0,0.47,10,2,9,0
Equus caballus,species,Mammalia,class,all,84,PC,6,0.918,0.57,0.18,1.0,0.47,10,2,9,0
Equus caballus,species,Mammalia,class,all,84,Domains,0,0.759,0.71,0.55,0.9,0.36,9,6,5,1
Equus,genus,Mammalia,class,all,97,DNA,1,0.285,0.6,0.58,0.62,0.38,8,7,5,5
Equus,genus,Mammalia,class,all,97,DNA,2,0.686,0.64,0.75,0.54,0.3,7,9,3,6
Equus,genus,Mammalia,class,all,97,DNA,3,0.5,0.76,0.83,0.69,0.18,9,10,2,4
Equus,genus,Mammalia,class,all,97,DNA,4,0.228,0.76,0.75,0.77,0.23,10,9,3,3
Equus,genus,Mammalia,class,all,97,DNA,5,0.763,0.6,0.83,0.38,0.29,5,10,2,8
Equus,genus,Mammalia,class,all,97,DNA,6,0.782,0.64,0.92,0.38,0.17,5,11,1,8
Equus,genus,Mammalia,class,all,97,DNA,7,0.814,0.72,0.92,0.54,0.12,7,11,1,6
Equus,genus,Mammalia,class,all,97,DNA,8,0.827,0.76,1.0,0.54,0.0,7,12,0,6
Equus,genus,Mammalia,class,all,97,DNA,9,0.814,0.68,0.5,0.85,0.35,11,6,6,2
Equus,genus,Mammalia,class,all,97,AA,1,0.462,0.48,0.5,0.46,0.5,6,6,6,7
Equus,genus,Mammalia,class,all,97,AA,2,0.699,0.64,0.67,0.62,0.33,8,8,4,5
Equus,genus,Mammalia,class,all,97,AA,3,0.744,0.68,1.0,0.38,0.0,5,12,0,8
Equus,genus,Mammalia,class,all,97,AA,4,0.724,0.6,0.58,0.62,0.38,8,7,5,5
Equus,genus,Mammalia,class,all,97,PC,1,0.628,0.56,0.75,0.38,0.38,5,9,3,8
Equus,genus,Mammalia,class,all,97,PC,2,0.756,0.8,0.75,0.85,0.21,11,9,3,2
Equus,genus,Mammalia,class,all,97,PC,3,0.667,0.6,0.67,0.54,0.36,7,8,4,6
Equus,genus,Mammalia,class,all,97,PC,4,0.769,0.76,0.83,0.69,0.18,9,10,2,4
Equus,genus,Mammalia,class,all,97,PC,5,0.763,0.64,0.92,0.38,0.17,5,11,1,8
Equus,genus,Mammalia,class,all,97,PC,6,0.679,0.56,0.58,0.54,0.42,7,7,5,6
Equus,genus,Mammalia,class,all,97,Domains,0,0.718,0.68,0.75,0.62,0.27,8,9,3,5
Equidae,family,Mammalia,class,all,100,DNA,1,0.455,0.48,0.38,0.58,0.53,7,5,8,5
Equidae,family,Mammalia,class,all,100,DNA,2,0.506,0.52,0.54,0.5,0.5,6,7,6,6
Equidae,family,Mammalia,class,all,100,DNA,3,0.442,0.48,0.46,0.5,0.54,6,6,7,6
Equidae,family,Mammalia,class,all,100,DNA,4,0.429,0.32,0.31,0.33,0.69,4,4,9,8
Equidae,family,Mammalia,class,all,100,DNA,5,0.519,0.48,0.69,0.25,0.57,3,9,4,9
Equidae,family,Mammalia,class,all,100,DNA,6,0.622,0.64,0.85,0.42,0.29,5,11,2,7
Equidae,family,Mammalia,class,all,100,DNA,7,0.756,0.72,0.69,0.75,0.31,9,9,4,3
Equidae,family,Mammalia,class,all,100,DNA,8,0.744,0.68,0.54,0.83,0.38,10,7,6,2
Equidae,family,Mammalia,class,all,100,DNA,9,0.583,0.52,0.23,0.83,0.5,10,3,10,2
Equidae,family,Mammalia,class,all,100,AA,1,0.462,0.48,0.38,0.58,0.53,7,5,8,5
Equidae,family,Mammalia,class,all,100,AA,2,0.577,0.52,0.54,0.5,0.5,6,7,6,6
Equidae,family,Mammalia,class,all,100,AA,3,0.596,0.52,0.38,0.67,0.5,8,5,8,4
Equidae,family,Mammalia,class,all,100,AA,4,0.692,0.64,0.38,0.92,0.42,11,5,8,1
Equidae,family,Mammalia,class,all,100,PC,1,0.308,0.48,0.23,0.75,0.53,9,3,10,3
